43.517544493424715,16.252457777809862
43.52543283523421,16.27890014062601
43.52418195650165,16.28664322617937
43.52772975080519,16.301203067334527
43.5336723067857,16.306793323348874
43.538798884971804,16.311639610534524
43.54206389731781,16.32166301703139
43.546927747588846,16.33358265644305
43.547810872146904,16.34033485943497
43.55060637318885,16.34796497792107
43.54885072010556,16.371470196988334
43.54721081673698,16.386009058545284
43.54512636731926,16.398988974573985
43.54330036783566,16.406623934505824
43.5451614596568,16.41651178052197
43.544318068156656,16.43441544686816
43.539409552818945,16.437346135356048
43.53809696026594,16.444358162602683
43.53785011480228,16.459636151542593
43.53589052372939,16.46280891231748
43.5366135325059,16.468555708410754
43.53513123819031,16.474323484102232
43.533231227552214,16.474326711732726
43.533231227552214,16.460372051295064
43.530856130072465,16.459450562789232
43.53079762895424,16.46485038860448
43.529067140213265,16.464048322426898
43.52810300595031,16.457772194932726
43.53113927468264,16.448337831000895
43.5296790766594,16.445273195847527
43.52635605837278,16.443714250319275
43.5263981822854,16.44114989789237
43.53054256341579,16.441945508808963
43.53036354888453,16.43632297648968
43.52811119647617,16.431099056536315
43.525441026122635,16.42974022409865
43.526161819950765,16.422884736930936
43.52221138958928,16.419392440737212
43.52081533737948,16.42613011939192
43.51702956802595,16.424093484550664
43.516608262158556,16.40661747924484
43.51700499193114,16.402118162337214
43.50901723086916,16.38689665693094
43.50676291098072,16.3878504217417
43.50750148507729,16.39460101091838
43.50740082416338,16.398388635302236
43.50425450074642,16.39953767175784
43.50241555796756,16.41160739598744
43.50293646087639,16.418456427894164
43.50066084296463,16.42389014382959
43.50087272253343,16.429606277433184
43.50312960350936,16.432601518530934
43.504533088082866,16.431137788102234
43.50733527743153,16.435585462921967
43.50566264120976,16.440596359262777
43.50378160165207,16.440044434448424
43.503772237276166,16.437518813587435
43.50054612332976,16.437208961060083
43.49886042192949,16.45836769275874
43.49932750640609,16.462936403721965
43.50182558609914,16.46450664595694
43.500156309064266,16.470857008952457
43.50101319476585,16.477628577727344
43.499658794709234,16.484150005139004
43.501118548725664,16.494520381913894
43.49987653090792,16.51594539312824
43.497235548534945,16.522610450096852
43.49852912924578,16.526323838979362
43.50184197428445,16.526298017935417
43.50223880112777,16.53051814480537
43.492828971511905,16.53476086508878
43.490989680729626,16.53552097206995
43.4847045267015,16.54592039751927
43.48260972034605,16.55342141078564
43.473922934390714,16.563278594312095
43.47190153763992,16.56969189610223
43.46352712873905,16.580504458254698
43.463630205439046,16.586344855632277
43.46065496637916,16.592709742965013
43.458634297312614,16.598955207969496
43.45943905882407,16.602900986247523
43.45120116832308,16.62320439586546
43.445550441896174,16.62673219599461
43.44429439284469,16.637523778548868
43.439794898630986,16.638932639259185
43.43647396354341,16.63956202720537
43.44008432929249,16.65052628799102
43.43962616108824,16.654233221612547
43.43790829237813,16.655906748023305
43.43808640927195,16.658960086469946
43.43933086925607,16.688010374724648
43.44099596823838,16.692825999420613
43.43894886260496,16.697378572231376
43.36891422815893,16.696913793440345
43.38225157592247,16.607414827492363
43.389055191119276,16.548084523765013
43.38600943331601,16.536064827808058
43.387359343316696,16.52344156494887
43.38475332151053,16.517100884844837
43.3871177456469,16.48902856862959
43.394179975295884,16.436734499377575
43.38848170432961,16.42574764517847
43.37598209750961,16.432217430502238
43.372291658032715,16.440433363922864
43.368337031329645,16.445260285325553
43.359356924499615,16.4430299926547
43.355523490054175,16.44740181815784
43.35412241317941,16.452938818269054
43.352439670057684,16.44541521158923
43.346392440271444,16.432348149537212
43.346278601525015,16.383028341784748
43.35800169757265,16.370800463660984
43.37414863641949,16.362526432891478
43.37467416388361,16.35199144696143
43.37827062022982,16.351392721504926
43.39626729178597,16.32764865778116
43.391351429466454,16.32409019516233
43.385641164204344,16.323597981512105
43.38962632696687,16.316934538358744
43.39863712969875,16.318679072640357
43.402433836619544,16.305594258620623
43.39654754959258,16.30216974266726
43.40338590740411,16.296802193156946
43.40621271906615,16.289707861332737
43.411373567059215,16.27001124624753
43.41582242312722,16.25180095500448
43.48197622910578,16.25199945427982
43.483354444621774,16.25722982949417
43.48595973639888,16.27249329409686
43.49171439842534,16.272060791610762
43.486958499362125,16.281642012730046
43.485827425412374,16.290932747104932
43.48129823389459,16.31677961209506
43.48148207790746,16.345290886057395
43.48358043617911,16.38170339946726
43.48668685620518,16.390855345730934
43.491165299709486,16.39232714523587
43.491276524799254,16.385068204256495
43.48975213784041,16.376931347782953
43.49286175276188,16.36668523478206
43.49387445046862,16.36091745909058
43.49297531624029,16.35637779680179
43.49851156951219,16.341169201917484
43.50338946716784,16.337097546050224
43.50220836612298,16.32972725181883
43.50864619854499,16.32113368563049
43.514540309873404,16.30331071004663
43.51562286306075,16.291720288945296
43.5143343299868,16.283656054157845
43.517370121452224,16.266273650136323
43.51726245528465,16.260015274609867
43.515779685371484,16.251891328658292
